Year,Month,Day,Hour,Temp,Dewtemp,Pressure,WindDir,WindSpeed,Sky,Precip1,Precip6,ID
2011,4,7,21,5,-10,9806,270,70,-9999,-9999,-9999,010010-99999
2011,4,7,22,2,-21,9801,290,110,-9999,-9999,-9999,010010-99999
2011,4,7,23,0,-20,9802,300,110,-9999,-9999,-9999,010010-99999
2011,4,8,0,3,-22,9810,290,70,8,-9999,-1,010010-99999
2011,4,8,1,6,-21,9817,270,40,-9999,-9999,-9999,010010-99999
2011,4,8,2,1,-24,9827,280,120,-9999,-9999,-9999,010010-99999
2011,4,8,3,-5,-19,9836,290,130,-9999,-9999,-9999,010010-99999
2011,4,8,4,0,-13,9845,290,130,-9999,-9999,-9999,010010-99999
2011,4,8,5,-2,-13,9859,290,150,-9999,-9999,-9999,010010-99999
2011,4,8,6,-19,-25,9876,290,200,-9999,-9999,-9999,010010-99999
2011,4,8,7,-28,-35,9911,270,110,-9999,-9999,-9999,010010-99999
2011,4,8,8,-38,-43,9922,280,130,-9999,-9999,-9999,010010-99999
2011,4,8,9,-42,-47,9932,280,190,8,-9999,-9999,010010-99999
2011,4,8,10,-31,-38,9956,270,140,-9999,-9999,-9999,010010-99999
2011,4,8,11,-28,-40,9971,270,110,-9999,-9999,-9999,010010-99999
2011,4,8,12,-28,-43,9976,270,130,6,-9999,20,010010-99999
2011,4,8,13,-26,-39,9981,270,110,-9999,-9999,-9999,010010-99999
2011,4,8,14,-25,-44,9989,270,120,-9999,-9999,-9999,010010-99999
2011,4,8,15,-25,-44,9995,280,110,7,-9999,-9999,010010-99999
2011,4,8,16,-25,-46,10005,270,90,-9999,-9999,-9999,010010-99999
2011,4,8,17,-26,-49,10011,290,90,-9999,-9999,-9999,010010-99999
2011,4,8,18,-27,-49,10019,290,90,6,-9999,-9999,010010-99999
2011,4,8,19,-31,-56,10030,290,90,-9999,-9999,-9999,010010-99999
2011,4,8,20,-30,-54,10038,290,90,-9999,-9999,-9999,010010-99999
2011,4,8,21,-37,-59,10048,300,110,-9999,-9999,-9999,010010-99999
2011,4,8,22,-44,-65,10057,300,110,-9999,-9999,-9999,010010-99999
2011,4,8,23,-45,-66,10068,300,110,-9999,-9999,-9999,010010-99999
2011,4,9,0,-45,-68,10077,300,110,5,-9999,0,010010-99999
2011,4,9,1,-47,-68,10085,300,90,-9999,-9999,-9999,010010-99999
2011,4,9,2,-48,-65,10092,310,80,-9999,-9999,-9999,010010-99999
2011,4,9,3,-45,-63,10097,320,70,-9999,-9999,-9999,010010-99999
2011,4,9,4,-41,-60,10100,340,80,-9999,-9999,-9999,010010-99999
2011,4,9,5,-42,-66,10108,350,70,-9999,-9999,-9999,010010-99999
2011,4,9,6,-44,-67,10112,360,50,-9999,-9999,-9999,010010-99999
2011,4,9,7,-43,-66,10120,10,40,-9999,-9999,-9999,010010-99999
2011,4,9,8,-41,-64,10122,360,40,-9999,-9999,-9999,010010-99999
2011,4,9,9,-35,-60,10123,350,10,7,-9999,-9999,010010-99999
2011,4,9,10,-30,-54,10123,150,40,-9999,-9999,-9999,010010-99999
2011,4,9,11,-29,-52,10122,140,50,-9999,-9999,-9999,010010-99999
2011,4,9,12,-30,-51,10123,120,60,8,-9999,-1,010010-99999
2011,4,9,13,-29,-50,10120,130,50,-9999,-9999,-9999,010010-99999
2011,4,9,14,-27,-47,10112,120,60,-9999,-9999,-9999,010010-99999
2011,4,9,15,-25,-43,10099,110,70,8,-9999,-9999,010010-99999
2011,4,9,16,-19,-35,10090,110,70,-9999,-9999,-9999,010010-99999
2011,4,9,17,-13,-27,10072,100,60,-9999,-9999,-9999,010010-99999
2011,4,9,18,-7,-19,10059,110,60,8,-9999,-9999,010010-99999
2011,4,9,19,4,-12,10043,110,70,-9999,-9999,-9999,010010-99999
2011,4,9,20,8,-5,10021,90,80,-9999,-9999,-9999,010010-99999
2011,4,9,21,16,8,9997,100,90,-9999,-9999,-9999,010010-99999
2011,4,9,22,15,8,9974,130,90,-9999,-9999,-9999,010010-99999
2011,4,9,23,11,5,9960,150,60,-9999,-9999,-9999,010010-99999
2011,4,10,0,13,8,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2011,4,10,1,10,5,9944,210,70,-9999,-9999,-9999,010010-99999
2011,4,10,2,9,4,9941,210,50,-9999,-9999,-9999,010010-99999
2011,4,10,3,9,4,9934,120,10,-9999,-9999,-9999,010010-99999
2011,4,10,4,7,2,9933,200,40,-9999,-9999,-9999,010010-99999
2011,4,10,5,5,0,9925,210,20,-9999,-9999,-9999,010010-99999
2011,4,10,6,4,-1,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2011,4,10,7,38,23,9922,270,200,-9999,-9999,-9999,010010-99999
2011,4,10,8,24,-14,9942,260,160,-9999,-9999,-9999,010010-99999
2011,4,10,9,18,-18,9957,250,160,2,-9999,-9999,010010-99999
2011,4,10,10,16,-15,9968,250,170,-9999,-9999,-9999,010010-99999
2011,4,10,11,8,-9,9980,260,160,-9999,-9999,-9999,010010-99999
2011,4,10,12,19,3,9992,250,130,7,-9999,51,010010-99999
2011,4,10,13,34,3,10002,250,130,-9999,-9999,-9999,010010-99999
2011,4,10,14,39,4,10003,250,110,-9999,-9999,-9999,010010-99999
2011,4,10,15,43,-2,10005,240,80,-9999,-9999,-9999,010010-99999
2011,4,10,16,14,-5,10002,200,90,-9999,-9999,-9999,010010-99999
2011,4,10,17,14,-4,10000,220,20,-9999,-9999,-9999,010010-99999
2011,4,10,18,14,-6,9996,200,70,7,-9999,-9999,010010-99999
2011,4,10,19,11,-9,9984,160,50,-9999,-9999,-9999,010010-99999
2011,4,10,20,7,-8,9974,140,30,-9999,-9999,-9999,010010-99999
2011,4,10,21,9,-4,9956,150,30,-9999,-9999,-9999,010010-99999
2011,4,10,22,13,-1,9934,190,80,-9999,-9999,-9999,010010-99999
2011,4,10,23,14,1,9915,160,90,-9999,-9999,-9999,010010-99999
2011,4,11,0,14,5,9896,160,100,8,-9999,5,010010-99999
2011,4,11,1,15,6,9882,190,120,-9999,-9999,-9999,010010-99999
2011,4,11,2,17,6,9878,210,100,-9999,-9999,-9999,010010-99999
2011,4,11,3,18,-6,9873,210,130,-9999,-9999,-9999,010010-99999
2011,4,11,4,17,-11,9870,210,110,-9999,-9999,-9999,010010-99999
2011,4,11,5,14,-15,9872,210,110,-9999,-9999,-9999,010010-99999
2011,4,11,6,14,-17,9876,210,100,2,-9999,-9999,010010-99999
2011,4,11,7,15,-16,9877,210,100,-9999,-9999,-9999,010010-99999
2011,4,11,8,15,-15,9880,210,100,-9999,-9999,-9999,010010-99999
2011,4,11,9,15,-16,9882,210,100,2,-9999,-9999,010010-99999
2011,4,11,10,15,-15,9885,210,90,-9999,-9999,-9999,010010-99999
2011,4,11,11,16,-13,9888,210,90,-9999,-9999,-9999,010010-99999
2011,4,11,12,15,-13,9888,200,80,1,-9999,0,010010-99999
2011,4,11,13,14,-13,9889,210,80,-9999,-9999,-9999,010010-99999
2011,4,11,14,13,-11,9889,210,80,-9999,-9999,-9999,010010-99999
2011,4,11,15,13,-11,9889,200,80,3,-9999,-9999,010010-99999
2011,4,11,16,11,-12,9892,200,80,-9999,-9999,-9999,010010-99999
2011,4,11,17,12,-11,9891,200,70,-9999,-9999,-9999,010010-99999
2011,4,11,18,10,-11,9893,200,70,4,-9999,-9999,010010-99999
2011,4,11,19,9,-7,9895,200,50,-9999,-9999,-9999,010010-99999
2011,4,11,20,6,-7,9894,200,70,-9999,-9999,-9999,010010-99999
2011,4,11,21,6,-6,9894,200,60,-9999,-9999,-9999,010010-99999
2011,4,11,22,5,-5,9896,190,50,-9999,-9999,-9999,010010-99999
2011,4,11,23,5,-5,9895,180,30,-9999,-9999,-9999,010010-99999
2011,4,12,0,3,-6,9893,160,30,8,-9999,0,010010-99999
2011,4,12,1,3,-5,9891,180,40,-9999,-9999,-9999,010010-99999
2011,4,12,2,4,-4,9888,190,30,-9999,-9999,-9999,010010-99999
2011,4,12,3,4,-4,9888,170,30,-9999,-9999,-9999,010010-99999
2011,4,12,4,3,-5,9888,170,20,-9999,-9999,-9999,010010-99999
2011,4,12,5,1,-6,9889,190,30,-9999,-9999,-9999,010010-99999
2011,4,12,6,1,-6,9891,190,20,8,-9999,-9999,010010-99999
2011,4,12,7,1,-5,9896,200,30,-9999,-9999,-9999,010010-99999
2011,4,12,8,-1,-6,9901,180,30,-9999,-9999,-9999,010010-99999
2011,4,12,9,-2,-8,9905,190,30,8,-9999,-9999,010010-99999
2011,4,12,10,-5,-11,9910,190,40,-9999,-9999,-9999,010010-99999
2011,4,12,11,-4,-10,9911,180,10,-9999,-9999,-9999,010010-99999
2011,4,12,12,-3,-8,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2011,4,12,15,-29,-52,9938,260,70,7,-9999,-9999,010010-99999
2011,4,12,18,-31,-56,9956,200,50,-9999,-9999,-9999,010010-99999
2011,4,12,21,-29,-46,9962,210,40,-9999,-9999,-9999,010010-99999
2011,4,13,0,-25,-39,9961,210,40,8,-9999,0,010010-99999
2011,4,13,3,-21,-33,9959,200,30,-9999,-9999,-9999,010010-99999
2011,4,13,6,-16,-25,9956,200,30,8,-9999,-9999,010010-99999
2011,4,13,9,-11,-20,9956,200,30,8,-9999,-9999,010010-99999
2011,4,13,12,-11,-22,9949,160,30,6,-9999,-1,010010-99999
2011,4,13,13,-13,-23,9949,180,30,-9999,-9999,-9999,010010-99999
2011,4,13,14,-11,-20,9940,240,10,-9999,-9999,-9999,010010-99999
2011,4,13,15,-7,-15,9932,180,20,-9999,-9999,-9999,010010-99999
2011,4,13,16,-1,-7,9927,150,40,-9999,-9999,-9999,010010-99999
2011,4,13,17,-2,-7,9920,170,50,-9999,-9999,-9999,010010-99999
2011,4,13,18,-2,-6,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2011,4,13,19,-2,-6,9917,200,30,-9999,-9999,-9999,010010-99999
2011,4,13,20,-1,-5,9916,210,20,-9999,-9999,-9999,010010-99999
2011,4,13,21,0,-4,9917,200,20,-9999,-9999,-9999,010010-99999
2011,4,13,22,2,-3,9918,210,30,-9999,-9999,-9999,010010-99999
2011,4,13,23,-1,-6,9917,180,20,-9999,-9999,-9999,010010-99999
2011,4,14,0,-7,-13,9919,190,20,7,-9999,5,010010-99999
2011,4,14,1,-12,-20,9917,340,20,-9999,-9999,-9999,010010-99999
2011,4,14,2,-18,-27,9912,20,10,-9999,-9999,-9999,010010-99999
2011,4,14,3,-15,-25,9908,10,20,-9999,-9999,-9999,010010-99999
2011,4,14,4,-14,-25,9905,350,20,-9999,-9999,-9999,010010-99999
2011,4,14,5,-13,-23,9900,200,10,-9999,-9999,-9999,010010-99999
2011,4,14,6,-11,-21,9893,290,10,8,-9999,-9999,010010-99999
2011,4,14,7,-3,-12,9882,290,10,-9999,-9999,-9999,010010-99999
2011,4,14,8,4,-6,9873,100,60,-9999,-9999,-9999,010010-99999
2011,4,14,9,6,-3,9862,80,80,8,-9999,-9999,010010-99999
2011,4,14,10,6,-3,9849,90,60,-9999,-9999,-9999,010010-99999
2011,4,14,11,10,1,9832,90,70,-9999,-9999,-9999,010010-99999
2011,4,14,12,9,0,9817,90,80,8,-9999,30,010010-99999
2011,4,14,13,7,-1,9800,90,70,-9999,-9999,-9999,010010-99999
2011,4,14,14,14,5,9787,110,60,-9999,-9999,-9999,010010-99999
2011,4,14,15,13,5,9780,140,30,8,-9999,-9999,010010-99999
2011,4,14,16,16,8,9777,240,10,-9999,-9999,-9999,010010-99999
2011,4,14,17,13,5,9774,190,10,-9999,-9999,-9999,010010-99999
2011,4,14,18,11,3,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2011,4,14,19,6,-1,9768,180,30,-9999,-9999,-9999,010010-99999
2011,4,14,20,4,-2,9769,200,20,-9999,-9999,-9999,010010-99999
2011,4,14,21,4,-2,9767,190,30,-9999,-9999,-9999,010010-99999
2011,4,14,22,4,-2,9768,30,20,-9999,-9999,-9999,010010-99999
2011,4,14,23,3,-2,9770,200,80,-9999,-9999,-9999,010010-99999
2011,4,15,0,2,-3,9771,200,70,8,-9999,5,010010-99999
2011,4,15,1,8,-1,9773,210,90,-9999,-9999,-9999,010010-99999
2011,4,15,2,10,-6,9775,230,80,-9999,-9999,-9999,010010-99999
2011,4,15,3,-4,-12,9774,210,100,-9999,-9999,-9999,010010-99999
2011,4,15,4,0,-11,9774,210,90,-9999,-9999,-9999,010010-99999
2011,4,15,5,-2,-17,9777,230,100,-9999,-9999,-9999,010010-99999
2011,4,15,6,-4,-23,9779,250,100,7,-9999,-9999,010010-99999
2011,4,15,7,-4,-26,9784,250,120,-9999,-9999,-9999,010010-99999
2011,4,15,8,-3,-29,9788,240,80,-9999,-9999,-9999,010010-99999
2011,4,15,9,-7,-31,9795,250,80,7,-9999,-9999,010010-99999
2011,4,15,10,-11,-35,9798,250,80,-9999,-9999,-9999,010010-99999
2011,4,15,11,-15,-44,9801,250,100,-9999,-9999,-9999,010010-99999
2011,4,15,12,-17,-46,9802,250,80,7,-9999,0,010010-99999
2011,4,15,13,-22,-54,9805,240,100,-9999,-9999,-9999,010010-99999
2011,4,15,14,-26,-60,9804,250,110,-9999,-9999,-9999,010010-99999
2011,4,15,15,-34,-67,9802,270,110,7,-9999,-9999,010010-99999
2011,4,15,16,-37,-72,9802,270,100,-9999,-9999,-9999,010010-99999
2011,4,15,17,-42,-78,9800,260,100,-9999,-9999,-9999,010010-99999
2011,4,15,18,-44,-75,9803,240,100,8,-9999,-9999,010010-99999
2011,4,15,19,-49,-75,9805,230,110,-9999,-9999,-9999,010010-99999
2011,4,15,20,-53,-72,9803,240,100,-9999,-9999,-9999,010010-99999
2011,4,15,21,-50,-67,9801,240,110,-9999,-9999,-9999,010010-99999
2011,4,15,22,-43,-51,9801,250,110,-9999,-9999,-9999,010010-99999
2011,4,15,23,-34,-45,9803,260,120,-9999,-9999,-9999,010010-99999
2011,4,16,0,-32,-43,9808,260,110,8,-9999,8,010010-99999
2011,4,16,1,-31,-41,9811,260,110,-9999,-9999,-9999,010010-99999
2011,4,16,2,-25,-35,9816,280,100,-9999,-9999,-9999,010010-99999
2011,4,16,3,-19,-30,9823,310,80,-9999,-9999,-9999,010010-99999
2011,4,16,4,-19,-31,9834,340,100,-9999,-9999,-9999,010010-99999
2011,4,16,5,-19,-34,9845,340,100,-9999,-9999,-9999,010010-99999
2011,4,16,6,-21,-36,9857,330,90,8,-9999,-9999,010010-99999
2011,4,16,7,-24,-39,9869,340,100,-9999,-9999,-9999,010010-99999
2011,4,16,8,-27,-43,9881,340,60,-9999,-9999,-9999,010010-99999
2011,4,16,9,-29,-44,9889,350,60,8,-9999,-9999,010010-99999
2011,4,16,10,-32,-47,9893,330,110,-9999,-9999,-9999,010010-99999
2011,4,16,11,-33,-48,9899,330,100,-9999,-9999,-9999,010010-99999
2011,4,16,12,-34,-51,9911,350,70,8,-9999,3,010010-99999
2011,4,16,13,-34,-53,9916,350,70,-9999,-9999,-9999,010010-99999
2011,4,16,14,-35,-53,9921,360,60,-9999,-9999,-9999,010010-99999
2011,4,16,15,-35,-55,9927,350,40,8,-9999,-9999,010010-99999
2011,4,16,16,-36,-54,9930,350,30,-9999,-9999,-9999,010010-99999
2011,4,16,17,-36,-54,9932,340,40,-9999,-9999,-9999,010010-99999
2011,4,16,18,-35,-52,9934,10,50,8,-9999,-9999,010010-99999
2011,4,16,19,-37,-55,9934,340,60,-9999,-9999,-9999,010010-99999
2011,4,16,20,-38,-55,9935,340,50,-9999,-9999,-9999,010010-99999
2011,4,16,21,-39,-58,9936,340,60,-9999,-9999,-9999,010010-99999
2011,4,16,22,-40,-60,9935,320,80,-9999,-9999,-9999,010010-99999
2011,4,16,23,-41,-58,9941,340,50,-9999,-9999,-9999,010010-99999
2011,4,17,0,-42,-57,9942,330,60,8,-9999,0,010010-99999
2011,4,17,1,-42,-59,9944,330,60,-9999,-9999,-9999,010010-99999
2011,4,17,2,-42,-58,9945,360,40,-9999,-9999,-9999,010010-99999
2011,4,17,3,-42,-58,9947,340,30,-9999,-9999,-9999,010010-99999
2011,4,17,4,-44,-61,9950,10,30,-9999,-9999,-9999,010010-99999
2011,4,17,5,-43,-62,9951,350,40,-9999,-9999,-9999,010010-99999
2011,4,17,6,-43,-61,9954,360,20,8,-9999,-9999,010010-99999
2011,4,17,7,-42,-60,9959,270,20,-9999,-9999,-9999,010010-99999
2011,4,17,8,-41,-61,9963,140,10,-9999,-9999,-9999,010010-99999
2011,4,17,9,-39,-62,9967,320,30,8,-9999,-9999,010010-99999
2011,4,17,10,-40,-66,9974,340,20,-9999,-9999,-9999,010010-99999
2011,4,17,11,-39,-70,9982,290,30,-9999,-9999,-9999,010010-99999
2011,4,17,12,-35,-65,9991,290,40,8,-9999,-1,010010-99999
2011,4,17,13,-35,-62,10001,260,60,-9999,-9999,-9999,010010-99999
2011,4,17,14,-37,-66,10009,260,80,-9999,-9999,-9999,010010-99999
2011,4,17,15,-33,-72,10021,280,70,-9999,-9999,-9999,010010-99999
2011,4,17,16,-31,-66,10035,260,100,-9999,-9999,-9999,010010-99999
2011,4,17,17,-32,-66,10048,260,80,-9999,-9999,-9999,010010-99999
2011,4,17,18,-32,-62,10061,260,100,7,-9999,-9999,010010-99999
2011,4,17,19,-32,-74,10072,270,100,-9999,-9999,-9999,010010-99999
2011,4,17,20,-30,-71,10086,270,80,-9999,-9999,-9999,010010-99999
2011,4,17,21,-29,-68,10095,270,80,-9999,-9999,-9999,010010-99999
2011,4,17,22,-27,-65,10105,260,80,-9999,-9999,-9999,010010-99999
2011,4,17,23,-29,-66,10115,270,80,-9999,-9999,-9999,010010-99999
2011,4,18,0,-34,-70,10120,280,70,6,-9999,0,010010-99999
2011,4,18,1,-34,-71,10131,280,80,-9999,-9999,-9999,010010-99999
2011,4,18,2,-35,-73,10141,270,70,-9999,-9999,-9999,010010-99999
2011,4,18,3,-39,-72,10144,280,60,-9999,-9999,-9999,010010-99999
2011,4,18,4,-42,-74,10147,310,20,-9999,-9999,-9999,010010-99999
2011,4,18,5,-46,-73,10151,280,60,-9999,-9999,-9999,010010-99999
2011,4,18,6,-36,-76,10155,190,30,1,-9999,-9999,010010-99999
2011,4,18,7,-41,-78,10156,20,20,-9999,-9999,-9999,010010-99999
2011,4,18,8,-34,-71,10158,50,10,-9999,-9999,-9999,010010-99999
2011,4,18,9,-17,-60,10158,110,10,2,-9999,-9999,010010-99999
2011,4,18,10,-15,-51,10157,140,30,-9999,-9999,-9999,010010-99999
2011,4,18,11,-11,-34,10153,130,50,-9999,-9999,-9999,010010-99999
2011,4,18,12,-3,-24,10144,100,90,7,-9999,0,010010-99999
2011,4,18,13,0,-18,10132,100,100,-9999,-9999,-9999,010010-99999
2011,4,18,14,7,-15,10122,100,100,-9999,-9999,-9999,010010-99999
2011,4,18,15,11,-10,10106,100,110,8,-9999,-9999,010010-99999
2011,4,18,16,10,-10,10090,110,100,-9999,-9999,-9999,010010-99999
2011,4,18,17,6,-11,10081,140,120,-9999,-9999,-9999,010010-99999
2011,4,18,18,0,-6,10061,110,90,8,-9999,-9999,010010-99999
2011,4,18,19,3,-2,10040,110,110,-9999,-9999,-9999,010010-99999
2011,4,18,20,6,2,10019,100,110,-9999,-9999,-9999,010010-99999
2011,4,18,21,9,5,9997,100,90,-9999,-9999,-9999,010010-99999
2011,4,18,22,13,9,9976,110,90,-9999,-9999,-9999,010010-99999
2011,4,18,23,15,11,9957,150,80,-9999,-9999,-9999,010010-99999
2011,4,19,0,16,12,9943,160,110,8,-9999,41,010010-99999
2011,4,19,1,19,15,9932,180,100,-9999,-9999,-9999,010010-99999
2011,4,19,2,19,15,9918,170,120,-9999,-9999,-9999,010010-99999
2011,4,19,3,19,15,9903,160,120,-9999,-9999,-9999,010010-99999
2011,4,19,4,20,16,9889,170,130,-9999,-9999,-9999,010010-99999
2011,4,19,5,21,17,9875,170,140,-9999,-9999,-9999,010010-99999
2011,4,19,6,18,13,9866,180,140,8,-9999,-9999,010010-99999
2011,4,19,7,7,-6,9868,190,150,-9999,-9999,-9999,010010-99999
2011,4,19,8,-5,-26,9874,200,170,-9999,-9999,-9999,010010-99999
2011,4,19,9,-26,-47,9887,210,130,8,-9999,-9999,010010-99999
2011,4,19,10,-42,-81,9905,220,120,-9999,-9999,-9999,010010-99999
2011,4,19,11,-39,-81,9915,230,110,-9999,-9999,-9999,010010-99999
2011,4,19,12,-30,-81,9921,220,110,6,-9999,-1,010010-99999
2011,4,19,13,-26,-75,9923,220,120,-9999,-9999,-9999,010010-99999
2011,4,19,14,-23,-57,9926,220,110,-9999,-9999,-9999,010010-99999
2011,4,19,15,-20,-46,9926,220,110,7,-9999,-9999,010010-99999
2011,4,19,16,-8,-58,9924,230,130,-9999,-9999,-9999,010010-99999
2011,4,19,17,-11,-76,9931,240,90,-9999,-9999,-9999,010010-99999
2011,4,19,18,-10,-70,9936,230,130,5,-9999,-9999,010010-99999
2011,4,19,19,-8,-61,9941,230,100,-9999,-9999,-9999,010010-99999
2011,4,19,20,-4,-49,9943,220,130,-9999,-9999,-9999,010010-99999
2011,4,19,21,-1,-39,9948,220,130,-9999,-9999,-9999,010010-99999
2011,4,19,22,-2,-34,9955,220,120,-9999,-9999,-9999,010010-99999
2011,4,19,23,-1,-32,9960,220,120,-9999,-9999,-9999,010010-99999
2011,4,20,0,0,-23,9960,210,120,5,-9999,0,010010-99999
2011,4,20,1,0,-20,9957,200,140,-9999,-9999,-9999,010010-99999
2011,4,20,2,2,-19,9951,190,130,-9999,-9999,-9999,010010-99999
2011,4,20,3,4,-13,9945,190,120,-9999,-9999,-9999,010010-99999
2011,4,20,4,4,-14,9946,210,80,-9999,-9999,-9999,010010-99999
2011,4,20,5,3,-11,9944,200,90,-9999,-9999,-9999,010010-99999
2011,4,20,6,5,-8,9947,190,90,4,-9999,-9999,010010-99999
2011,4,20,7,4,-7,9945,180,80,-9999,-9999,-9999,010010-99999
2011,4,20,8,5,-8,9942,180,70,-9999,-9999,-9999,010010-99999
2011,4,20,9,7,-5,9929,160,100,-9999,-9999,-9999,010010-99999
2011,4,20,10,8,-1,9915,160,110,-9999,-9999,-9999,010010-99999
2011,4,20,11,9,1,9907,170,120,-9999,-9999,-9999,010010-99999
2011,4,20,12,13,5,9903,200,110,8,-9999,5,010010-99999
2011,4,20,13,14,6,9904,210,90,-9999,-9999,-9999,010010-99999
2011,4,20,14,14,7,9904,210,80,-9999,-9999,-9999,010010-99999
2011,4,20,15,12,6,9899,210,70,-9999,-9999,-9999,010010-99999
2011,4,20,16,7,1,9894,200,80,-9999,-9999,-9999,010010-99999
2011,4,20,17,3,-3,9887,200,70,-9999,-9999,-9999,010010-99999
2011,4,20,18,4,-2,9881,180,90,8,-9999,-9999,010010-99999
2011,4,20,19,3,-2,9874,170,80,-9999,-9999,-9999,010010-99999
2011,4,20,20,2,-3,9868,210,40,-9999,-9999,-9999,010010-99999
2011,4,20,21,2,-3,9861,190,30,-9999,-9999,-9999,010010-99999
2011,4,20,22,2,-3,9861,190,20,-9999,-9999,-9999,010010-99999
2011,4,20,23,2,-3,9866,0,0,-9999,-9999,-9999,010010-99999
2011,4,21,0,1,-4,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2011,4,21,1,1,-4,9870,250,50,-9999,-9999,-9999,010010-99999
2011,4,21,2,-6,-12,9876,300,140,-9999,-9999,-9999,010010-99999
2011,4,21,3,-5,-16,9889,290,120,-9999,-9999,-9999,010010-99999
2011,4,21,4,-11,-25,9907,270,60,-9999,-9999,-9999,010010-99999
2011,4,21,5,-11,-35,9921,260,60,-9999,-9999,-9999,010010-99999
2011,4,21,6,-14,-42,9930,230,40,-9999,-9999,-9999,010010-99999
2011,4,21,7,-5,-23,9933,210,70,-9999,-9999,-9999,010010-99999
2011,4,21,8,-3,-40,9937,260,100,-9999,-9999,-9999,010010-99999
2011,4,21,9,-10,-50,9946,220,80,6,-9999,-9999,010010-99999
2011,4,21,10,-24,-69,9951,220,130,-9999,-9999,-9999,010010-99999
2011,4,21,11,-36,-73,9956,220,120,-9999,-9999,-9999,010010-99999
2011,4,21,12,-48,-69,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2011,4,21,13,-35,-55,9975,240,120,-9999,-9999,-9999,010010-99999
2011,4,21,14,-30,-65,9995,260,110,-9999,-9999,-9999,010010-99999
2011,4,21,15,-25,-70,10017,270,100,7,-9999,-9999,010010-99999
2011,4,21,16,-26,-71,10038,260,60,-9999,-9999,-9999,010010-99999
2011,4,21,17,-32,-71,10051,240,70,-9999,-9999,-9999,010010-99999
2011,4,21,18,-39,-82,10062,240,60,7,-9999,-9999,010010-99999
2011,4,21,19,-44,-84,10072,250,50,-9999,-9999,-9999,010010-99999
2011,4,21,20,-49,-87,10086,240,50,-9999,-9999,-9999,010010-99999
2011,4,21,21,-50,-88,10094,220,40,-9999,-9999,-9999,010010-99999
2011,4,21,22,-52,-90,10098,240,40,-9999,-9999,-9999,010010-99999
2011,4,21,23,-53,-91,10104,260,30,-9999,-9999,-9999,010010-99999
2011,4,22,0,-46,-81,10107,240,10,7,-9999,0,010010-99999
2011,4,22,1,-37,-72,10106,250,30,-9999,-9999,-9999,010010-99999
2011,4,22,2,-37,-69,10104,230,30,-9999,-9999,-9999,010010-99999
2011,4,22,3,-30,-60,10103,230,30,-9999,-9999,-9999,010010-99999
2011,4,22,4,-23,-51,10102,240,20,-9999,-9999,-9999,010010-99999
2011,4,22,5,-19,-47,10098,90,10,-9999,-9999,-9999,010010-99999
2011,4,22,6,-11,-34,10092,270,30,8,-9999,-9999,010010-99999
2011,4,22,7,3,-15,10085,110,30,-9999,-9999,-9999,010010-99999
2011,4,22,8,9,-6,10083,110,40,-9999,-9999,-9999,010010-99999
2011,4,22,9,11,0,10086,210,40,-9999,-9999,-9999,010010-99999
2011,4,22,10,16,7,10088,200,50,-9999,-9999,-9999,010010-99999
2011,4,22,11,13,6,10090,180,50,-9999,-9999,-9999,010010-99999
2011,4,22,12,8,2,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2011,4,22,13,8,3,10098,130,40,-9999,-9999,-9999,010010-99999
2011,4,22,14,9,4,10095,120,40,-9999,-9999,-9999,010010-99999
2011,4,22,15,11,6,10093,130,40,-9999,-9999,-9999,010010-99999
2011,4,22,16,12,7,10093,180,30,-9999,-9999,-9999,010010-99999
2011,4,22,17,16,10,10092,200,40,-9999,-9999,-9999,010010-99999
2011,4,22,18,13,7,10090,130,30,8,-9999,-9999,010010-99999
2011,4,22,19,15,8,10090,180,40,-9999,-9999,-9999,010010-99999
2011,4,22,20,15,8,10089,150,70,-9999,-9999,-9999,010010-99999
2011,4,22,21,12,6,10085,150,60,-9999,-9999,-9999,010010-99999
2011,4,22,22,11,5,10084,180,50,-9999,-9999,-9999,010010-99999
2011,4,22,23,12,7,10081,170,60,-9999,-9999,-9999,010010-99999
2011,4,23,0,10,5,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2011,4,23,1,13,9,10078,140,70,-9999,-9999,-9999,010010-99999
2011,4,23,2,13,9,10072,140,60,-9999,-9999,-9999,010010-99999
2011,4,23,3,13,9,10066,130,60,-9999,-9999,-9999,010010-99999
2011,4,23,4,14,10,10060,140,60,-9999,-9999,-9999,010010-99999
2011,4,23,5,13,9,10055,130,50,-9999,-9999,-9999,010010-99999
2011,4,23,6,13,9,-9999,-9999,-9999,-9999,-9999,-9999,010010-99999
2011,4,23,7,13,9,10043,120,50,-9999,-9999,-9999,010010-99999
2011,4,23,8,13,9,10033,130,70,-9999,-9999,-9999,010010-99999
2011,4,23,9,9,6,10029,140,50,-9999,-9999,-9999,010010-99999
